index,filename,source_filename,original_format,arkid,source,owner,license,original_url,family,standardized_species
3979,ark-_65665_m36b6cb7375bef43efaacb023dc175c3ad.jpg,ark-_65665_m36b6cb7375bef43efaacb023dc175c3ad.jpg,jpg,mh48gk0t,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/mh48gk0t.jpg,characidae,mimagoniates microlepis
3980,ark-_65665_m38a02af4a10d54beab9fbfb3373d19b88.jpg,ark-_65665_m38a02af4a10d54beab9fbfb3373d19b88.jpg,jpg,7p92w95j,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/7p92w95j.jpg,monacanthidae,cantherhines longicaudus
3981,ark-_65665_m37f8f475f2e4c48518d64485873829c43.jpg,ark-_65665_m37f8f475f2e4c48518d64485873829c43.jpg,jpg,4h06hw4p,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/4h06hw4p.jpg,synodontidae,trachinocephalus myops
3982,ark-_65665_m36d26998eaf514ef180c2cbe1b645672a.jpg,ark-_65665_m36d26998eaf514ef180c2cbe1b645672a.jpg,jpg,j402w26r,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/j402w26r.jpg,labridae,macropharyngodon bipartitus
3983,ark-_65665_m300a88633b18543b88f108189d395957f.jpg,ark-_65665_m300a88633b18543b88f108189d395957f.jpg,jpg,8v34xc0s,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/8v34xc0s.jpg,pomacentridae,chrysiptera brownriggii
3984,ark-_65665_m37e58bf5f9c274f4e8ed966dd9dbb7d31.jpg,ark-_65665_m37e58bf5f9c274f4e8ed966dd9dbb7d31.jpg,jpg,db990j87,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/db990j87.jpg,labridae,halichoeres marginatus
3985,ark-_65665_m36f5ac847c0cd467caef9491f7a9a08e3.jpg,ark-_65665_m36f5ac847c0cd467caef9491f7a9a08e3.jpg,jpg,zz65vj3n,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/zz65vj3n.jpg,chaetodontidae,chaetodon reticulatus
3986,ark-_65665_m332c0ce9294834e17aa4c1ec4d82af9f8.jpg,ark-_65665_m332c0ce9294834e17aa4c1ec4d82af9f8.jpg,jpg,pd49d272,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/pd49d272.jpg,labridae,stethojulis bandanensis
3987,ark-_65665_m39e0eae262f464520996c6d6f6496877b.jpg,ark-_65665_m39e0eae262f464520996c6d6f6496877b.jpg,jpg,91681z5m,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/91681z5m.jpg,labridae,epibulus insidiator
3988,ark-_65665_m335fe4cedbd674db79c619e53b800191e.jpg,ark-_65665_m335fe4cedbd674db79c619e53b800191e.jpg,jpg,7585p66g,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/7585p66g.jpg,labridae,iniistius aneitensis
3990,ark-_65665_m37c22b7f354f740e4b3efc0f6e7f0f715.jpg,ark-_65665_m37c22b7f354f740e4b3efc0f6e7f0f715.jpg,jpg,nk31n51k,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/nk31n51k.jpg,labridae,oxycheilinus bimaculatus
3991,ark-_65665_m325eaf3f386c44a04817440e897ca10da.jpg,ark-_65665_m325eaf3f386c44a04817440e897ca10da.jpg,jpg,z584nm49,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/z584nm49.jpg,holocentridae,myripristis violacea
3992,ark-_65665_m37f7895a76dc340aba2d7ab7a9c2949ae.jpg,ark-_65665_m37f7895a76dc340aba2d7ab7a9c2949ae.jpg,jpg,g474z504,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/g474z504.jpg,pomacentridae,dascyllus flavicaudus
3993,ark-_65665_m36acd6fa065764fcda4f05b58cfad1b62.jpg,ark-_65665_m36acd6fa065764fcda4f05b58cfad1b62.jpg,jpg,5d23hs0t,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/5d23hs0t.jpg,lutjanidae,lutjanus timoriensis
3994,ark-_65665_m37f594a6a966544509b1d2908c5369f49.jpg,ark-_65665_m37f594a6a966544509b1d2908c5369f49.jpg,jpg,0b66cq3z,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/0b66cq3z.jpg,apogonidae,ostorhinchus moluccensis
3995,ark-_65665_m37a0cf7dcc7704bfbb99c41c96f431872.jpg,ark-_65665_m37a0cf7dcc7704bfbb99c41c96f431872.jpg,jpg,vm612k5h,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/vm612k5h.jpg,scaridae,scarus schlegeli
3996,ark-_65665_m39d7e2e9796684631ab73319e449739a0.jpg,ark-_65665_m39d7e2e9796684631ab73319e449739a0.jpg,jpg,t886v198,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/t886v198.jpg,blenniidae,istiblennius dussumieri
3997,ark-_65665_m339e9cb566d024e3f8a6759109af01035.jpg,ark-_65665_m339e9cb566d024e3f8a6759109af01035.jpg,jpg,1750hs2g,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/1750hs2g.jpg,pseudochromidae,pseudochromis ransonneti
3999,ark-_65665_m39de9c57ac0614d14847400798aadbbc3.jpg,ark-_65665_m39de9c57ac0614d14847400798aadbbc3.jpg,jpg,xc655v07,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/xc655v07.jpg,apogonidae,zapogon evermanni
4000,ark-_65665_m35fa0e973481e49069aff72f01d68b46e.jpg,ark-_65665_m35fa0e973481e49069aff72f01d68b46e.jpg,jpg,dp301g76,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/dp301g76.jpg,scorpaenidae,scorpaenodes parvipinnis
4001,ark-_65665_m38c91e18a5fa3490a94887a864a125eee.jpg,ark-_65665_m38c91e18a5fa3490a94887a864a125eee.jpg,jpg,g441sc8z,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/g441sc8z.jpg,mullidae,parupeneus crassilabris
4002,ark-_65665_m341ab662b73f5487ea29d0944637798fb.jpg,ark-_65665_m341ab662b73f5487ea29d0944637798fb.jpg,jpg,8g248t34,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/8g248t34.jpg,gobiidae,gobiidae
4003,ark-_65665_m38d0da6cd837e437fab41a6fb4612704b.jpg,ark-_65665_m38d0da6cd837e437fab41a6fb4612704b.jpg,jpg,v419nv01,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/v419nv01.jpg,labridae,paracheilinus mccoskeri
4004,ark-_65665_m37c99cd91c2a0499c8c2a5b8263bd304b#0.jpg,ark-_65665_m37c99cd91c2a0499c8c2a5b8263bd304b.jpg,jpg,rs61801b,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/rs61801b.jpg,pomacentridae,amphiprion melanopus
4005,ark-_65665_m37c99cd91c2a0499c8c2a5b8263bd304b#2.jpg,ark-_65665_m37c99cd91c2a0499c8c2a5b8263bd304b.jpg,jpg,rs61801b,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/rs61801b.jpg,pomacentridae,amphiprion melanopus
4006,ark-_65665_m37b0333cec4d44c678a4463b9438bb8d4.jpg,ark-_65665_m37b0333cec4d44c678a4463b9438bb8d4.jpg,jpg,kn70qk7z,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/kn70qk7z.jpg,scaridae,chlorurus perspicillatus
4007,ark-_65665_m322bce78c459a49cd81a73c9c42a797cb.jpg,ark-_65665_m322bce78c459a49cd81a73c9c42a797cb.jpg,jpg,hn79k77c,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/hn79k77c.jpg,haemulidae,plectorhinchus vittatus
4008,ark-_65665_m35bb14a4aa0124eae823af3f089776f95.jpg,ark-_65665_m35bb14a4aa0124eae823af3f089776f95.jpg,jpg,mv83c26s,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/mv83c26s.jpg,lutjanidae,lutjanus lutjanus
4009,ark-_65665_m39eb833700c9d476e81068c4a8300bb0e.jpg,ark-_65665_m39eb833700c9d476e81068c4a8300bb0e.jpg,jpg,xh26cm1g,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/xh26cm1g.jpg,engraulidae,thryssa baelama
4010,ark-_65665_m37c9c998249694adaa7a779052ef940ce.jpg,ark-_65665_m37c9c998249694adaa7a779052ef940ce.jpg,jpg,kk803f1b,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/kk803f1b.jpg,serranidae,cephalopholis cyanostigma
4011,ark-_65665_m39a6071ee4042489c94348cba5d8e52b7.jpg,ark-_65665_m39a6071ee4042489c94348cba5d8e52b7.jpg,jpg,xh908k17,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/xh908k17.jpg,gobiidae,vanderhorstia ambanoro
4014,ark-_65665_m38f02510081ba4e25abb0c10b3594099f#1.jpg,ark-_65665_m38f02510081ba4e25abb0c10b3594099f.jpg,jpg,tt96k48z,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/tt96k48z.jpg,pomacentridae,amphiprion ocellaris
4015,ark-_65665_m38f841869a0e245169559417fa3c4601f.jpg,ark-_65665_m38f841869a0e245169559417fa3c4601f.jpg,jpg,7905pv38,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/7905pv38.jpg,acanthuridae,acanthurus xanthopterus
4016,ark-_65665_m329ee485f7fc043bc991652447e7f2099.jpg,ark-_65665_m329ee485f7fc043bc991652447e7f2099.jpg,jpg,wg05c480,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/wg05c480.jpg,carangidae,selar crumenophthalmus
4017,ark-_65665_m37e071dfce27f425695e29496c18a2073.jpg,ark-_65665_m37e071dfce27f425695e29496c18a2073.jpg,jpg,r2310z1v,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/r2310z1v.jpg,pomacentridae,pomacentrus milleri
4018,ark-_65665_m305a5b9a107b344f3adef908c6460c996.jpg,ark-_65665_m305a5b9a107b344f3adef908c6460c996.jpg,jpg,8238343b,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/8238343b.jpg,platycephalidae,cymbacephalus beauforti
4019,ark-_65665_m336eb70fc414a427b9edd4de3e011eebe.jpg,ark-_65665_m336eb70fc414a427b9edd4de3e011eebe.jpg,jpg,b0877c9n,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/b0877c9n.jpg,apogonidae,apogonichthyoides timorensis
4020,ark-_65665_m39ebe2571d4604de095b76481ae73d446.jpg,ark-_65665_m39ebe2571d4604de095b76481ae73d446.jpg,jpg,8x336g63,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/8x336g63.jpg,blenniidae,ecsenius
4021,ark-_65665_m310bc436c5e43400098762f34b161d780.jpg,ark-_65665_m310bc436c5e43400098762f34b161d780.jpg,jpg,m8811s6c,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/m8811s6c.jpg,scaridae,chlorurus frontalis
4022,ark-_65665_m38c7b616f893c4211a8a3ad7bcb28c588.jpg,ark-_65665_m38c7b616f893c4211a8a3ad7bcb28c588.jpg,jpg,qq80b49v,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/qq80b49v.jpg,lutjanidae,lutjanus russellii
4023,ark-_65665_m338c884e573cf4a9c8032ff04af55ff31.jpg,ark-_65665_m338c884e573cf4a9c8032ff04af55ff31.jpg,jpg,ft380c1d,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/ft380c1d.jpg,gobiidae,gobiidae
4024,ark-_65665_m39b38783451be42f980ca8009ce342e34.jpg,ark-_65665_m39b38783451be42f980ca8009ce342e34.jpg,jpg,xt85c531,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/xt85c531.jpg,apogonidae,pristiapogon exostigma
4025,ark-_65665_m38c354e67602b4d7a9abe4d080db1ca76.jpg,ark-_65665_m38c354e67602b4d7a9abe4d080db1ca76.jpg,jpg,cj61g33q,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/cj61g33q.jpg,monacanthidae,pervagor janthinosoma
4026,ark-_65665_m323bdb42f0dad4d32ba43ae13f9deb245.jpg,ark-_65665_m323bdb42f0dad4d32ba43ae13f9deb245.jpg,jpg,5d27t968,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/5d27t968.jpg,scorpaenidae,scorpaenodes evides
4027,ark-_65665_m35eabaf68bca94eefb6c9e850c8c18e4e.jpg,ark-_65665_m35eabaf68bca94eefb6c9e850c8c18e4e.jpg,jpg,ms09fs1x,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/ms09fs1x.jpg,acanthuridae,ctenochaetus striatus
4028,ark-_65665_m38a864eff33f543dcbd35625b7a5dcfdd.jpg,ark-_65665_m38a864eff33f543dcbd35625b7a5dcfdd.jpg,jpg,qz49hv61,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/qz49hv61.jpg,labridae,pseudojuloides mesostigma
4029,ark-_65665_m35fdfa852e5d34f66b37b57533c128cd4.jpg,ark-_65665_m35fdfa852e5d34f66b37b57533c128cd4.jpg,jpg,s669f11n,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/s669f11n.jpg,scorpaenidae,sebastapistes tinkhami
4030,ark-_65665_m38e58ed04845a47df98ef04e3c55d187a.jpg,ark-_65665_m38e58ed04845a47df98ef04e3c55d187a.jpg,jpg,bx47hr3x,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/bx47hr3x.jpg,gobiidae,gobiidae
4031,ark-_65665_m37cb497225b2b4ec6b19e84fdf45d00a8.jpg,ark-_65665_m37cb497225b2b4ec6b19e84fdf45d00a8.jpg,jpg,b310cm4r,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/b310cm4r.jpg,pomacentridae,stegastes fasciolatus
4033,ark-_65665_m324ac249a79ea46f8b3be262ad0067d54.jpg,ark-_65665_m324ac249a79ea46f8b3be262ad0067d54.jpg,jpg,f701vv6m,iDigBio,usnm,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/f701vv6m.jpg,apogonidae,rhabdamia mentalis
4034,ark-_65665_m37ca611693561404b95064eb92d11b033.jpg,ark-_65665_m37ca611693561404b95064eb92d11b033.jpg,jpg,1c64t23f,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/1c64t23f.jpg,blenniidae,antennablennius simonyi
4035,ark-_65665_m39a6e9cc13f444d96865603af3667eda4#1.jpg,ark-_65665_m39a6e9cc13f444d96865603af3667eda4.jpg,jpg,mh77rx5q,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/mh77rx5q.jpg,scaridae,leptoscarus vaigiensis
4036,ark-_65665_m38b1a62b1b4be426ea5928d7b728138f9.jpg,ark-_65665_m38b1a62b1b4be426ea5928d7b728138f9.jpg,jpg,xj10qp3g,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/xj10qp3g.jpg,apogonidae,ostorhinchus doederleini
4037,ark-_65665_m36ca0aae36b2f47a29cbd61bc2bd29031.jpg,ark-_65665_m36ca0aae36b2f47a29cbd61bc2bd29031.jpg,jpg,cq48w357,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/cq48w357.jpg,lethrinidae,lethrinus atkinsoni
4038,ark-_65665_m36e74b02f3aa74210a8c0d78c88792c09.jpg,ark-_65665_m36e74b02f3aa74210a8c0d78c88792c09.jpg,jpg,7c088978,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/7c088978.jpg,labridae,cirrhilabrus scottorum
4039,ark-_65665_m37fd048f9fa664208ae84f803e7337893.jpg,ark-_65665_m37fd048f9fa664208ae84f803e7337893.jpg,jpg,8d14114s,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/8d14114s.jpg,apogonidae,fowleria vaiulae
4040,ark-_65665_m330fb3cced48f4989a5c3362ace3a7bdf.jpg,ark-_65665_m330fb3cced48f4989a5c3362ace3a7bdf.jpg,jpg,9q697s7w,iDigBio,usnm,CC0,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/9q697s7w.jpg,cyprinidae,notropis boops
4041,ark-_65665_m320bc69b2f79949b6a5c3e7b032b879d3.jpg,ark-_65665_m320bc69b2f79949b6a5c3e7b032b879d3.jpg,jpg,xq20zp7t,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/xq20zp7t.jpg,cirrhitidae,cirrhitus pinnulatus
4042,ark-_65665_m317da64fd97864d2789aca1236ee6501b.jpg,ark-_65665_m317da64fd97864d2789aca1236ee6501b.jpg,jpg,n644wk76,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/n644wk76.jpg,acanthuridae,zebrasoma velifer
4043,ark-_65665_m324b897f5d4eb4926abde45a92c2ad037.jpg,ark-_65665_m324b897f5d4eb4926abde45a92c2ad037.jpg,jpg,vk27sw0d,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/vk27sw0d.jpg,gobiidae,coryogalops bulejiensis
4044,ark-_65665_m36d92254ebb5840b88821af97534bc5bc.jpg,ark-_65665_m36d92254ebb5840b88821af97534bc5bc.jpg,jpg,zz22pb8q,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/zz22pb8q.jpg,sciaenidae,nibea soldado
4045,ark-_65665_m327cfa4ecbd714c32998af2b0f2817133.jpg,ark-_65665_m327cfa4ecbd714c32998af2b0f2817133.jpg,jpg,ff693q8v,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/ff693q8v.jpg,blenniidae,meiacanthus smithi
4046,ark-_65665_m36b5b1d3d59c24c62964fd7605a97febc.jpg,ark-_65665_m36b5b1d3d59c24c62964fd7605a97febc.jpg,jpg,0t189t6k,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/0t189t6k.jpg,serranidae,epinephelus sexfasciatus
4047,ark-_65665_m37fa9fc5dbfe34ecaa709a6cc2f6229b3.jpg,ark-_65665_m37fa9fc5dbfe34ecaa709a6cc2f6229b3.jpg,jpg,mb59xw04,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/mb59xw04.jpg,sparidae,acanthopagrus berda
4048,ark-_65665_m35e7cc222b15343deab63db73cb99d7b7.jpg,ark-_65665_m35e7cc222b15343deab63db73cb99d7b7.jpg,jpg,j952xt2f,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/j952xt2f.jpg,pomacentridae,amphiprion omanensis
4049,ark-_65665_m35f45170a5ad9459a8cd66d1a5d0e2ccd.jpg,ark-_65665_m35f45170a5ad9459a8cd66d1a5d0e2ccd.jpg,jpg,c665fq68,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/c665fq68.jpg,callionymidae,neosynchiropus ocellatus
4050,ark-_65665_m37bc1bbd1a1284fc6b114d78c147cfb67.jpg,ark-_65665_m37bc1bbd1a1284fc6b114d78c147cfb67.jpg,jpg,kk30tt99,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/kk30tt99.jpg,blenniidae,entomacrodus decussatus
4052,ark-_65665_m37d2cebd4f70f4b449f816c0564050ec9.jpg,ark-_65665_m37d2cebd4f70f4b449f816c0564050ec9.jpg,jpg,hm11pv0d,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/hm11pv0d.jpg,holocentridae,sargocentron caudimaculatum
4053,ark-_65665_m306a200c19ad24ba2a0aaab481f0a9dd2.jpg,ark-_65665_m306a200c19ad24ba2a0aaab481f0a9dd2.jpg,jpg,c753cb3z,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/c753cb3z.jpg,acanthuridae,acanthurus blochii
4054,ark-_65665_m39c7e0e7b3fe8485aa0364e7a2094a1ee.jpg,ark-_65665_m39c7e0e7b3fe8485aa0364e7a2094a1ee.jpg,jpg,3914fb5c,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/3914fb5c.jpg,apogonidae,astrapogon puncticulatus
4055,ark-_65665_m37ce02fddb32042afbf323466f928257a.jpg,ark-_65665_m37ce02fddb32042afbf323466f928257a.jpg,jpg,x782bw40,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/x782bw40.jpg,tetraodontidae,takifugu porphyreus
4056,ark-_65665_m36b8d97707f98437e91426f8020dfba3a#0.jpg,ark-_65665_m36b8d97707f98437e91426f8020dfba3a.jpg,jpg,w618mt5b,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/w618mt5b.jpg,tripterygiidae,enneapterygius etheostomus
4057,ark-_65665_m339a579f232434a5cba007080b73c864b.jpg,ark-_65665_m339a579f232434a5cba007080b73c864b.jpg,jpg,nd07vt02,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/nd07vt02.jpg,labridae,iniistius pavo
4058,ark-_65665_m328da2c61cdf946a4b0c1086bae0b4b3e.jpg,ark-_65665_m328da2c61cdf946a4b0c1086bae0b4b3e.jpg,jpg,kq40585h,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/kq40585h.jpg,chaetodontidae,chaetodon multicinctus
4059,ark-_65665_m37d4b84a828934da78d44f21021c5f56e.jpg,ark-_65665_m37d4b84a828934da78d44f21021c5f56e.jpg,jpg,6k85dx4f,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/6k85dx4f.jpg,blenniidae,salarias guttatus
4061,ark-_65665_m37a5be282baba43fe9accc7d51d07441a.jpg,ark-_65665_m37a5be282baba43fe9accc7d51d07441a.jpg,jpg,4p09gs8s,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/4p09gs8s.jpg,tetraodontidae,arothron mappa
4062,ark-_65665_m37f75121c4db24a32a2f3480bb7b45d06.jpg,ark-_65665_m37f75121c4db24a32a2f3480bb7b45d06.jpg,jpg,4v06r063,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/4v06r063.jpg,scorpaenidae,scorpaenodes guamensis
4063,ark-_65665_m36bc86bebc6a649f1a016a6e70053b7d6.jpg,ark-_65665_m36bc86bebc6a649f1a016a6e70053b7d6.jpg,jpg,4r95j832,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/4r95j832.jpg,chaetodontidae,chaetodon mertensii
4064,ark-_65665_m39b2ba5d040b24977b1a9ebb063b06c2e.jpg,ark-_65665_m39b2ba5d040b24977b1a9ebb063b06c2e.jpg,jpg,bh80v82g,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/bh80v82g.jpg,mullidae,parupeneus porphyreus
4065,ark-_65665_m38aa3ae5ad3184684afd248d9f3e3acfa.jpg,ark-_65665_m38aa3ae5ad3184684afd248d9f3e3acfa.jpg,jpg,mj964q44,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/mj964q44.jpg,acanthuridae,acanthurus reversus
4066,ark-_65665_m38ba198c46f0d4f6caced5e6e491175c0.jpg,ark-_65665_m38ba198c46f0d4f6caced5e6e491175c0.jpg,jpg,tk42b86s,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/tk42b86s.jpg,serranidae,schultzea beta
4067,ark-_65665_m37e4386fe0c414b26900de3a60aa9765c.jpg,ark-_65665_m37e4386fe0c414b26900de3a60aa9765c.jpg,jpg,g139rm4t,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/g139rm4t.jpg,serranidae,plectranthias winniensis
4068,ark-_65665_m36ae6ffdc6d164f58b86fa42db1392bd8.jpg,ark-_65665_m36ae6ffdc6d164f58b86fa42db1392bd8.jpg,jpg,fr45z83f,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/fr45z83f.jpg,mugilidae,ellochelon vaigiensis
4069,ark-_65665_m36e6bc26f8cc3440c92ed92d02fc70c63.jpg,ark-_65665_m36e6bc26f8cc3440c92ed92d02fc70c63.jpg,jpg,6z81cp5v,iDigBio,usnm,Usage Conditions Apply,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/6z81cp5v.jpg,holocentridae,myripristis adusta
